timestamp;char_name;value
2023-01-10T11:55:36.737183;heartRate;4
2023-01-10T11:55:37.744731;heartRate;97
2023-01-10T11:55:38.756704;heartRate;42
2023-01-10T11:55:39.768356;heartRate;68
2023-01-10T11:55:40.780383;heartRate;94
2023-01-10T11:55:41.791799;heartRate;28
2023-01-10T11:55:42.803115;heartRate;100
2023-01-10T11:55:43.814765;heartRate;81
2023-01-10T11:55:44.826389;heartRate;89
2023-01-10T11:55:45.838193;heartRate;12
2023-01-10T11:55:46.850364;heartRate;42
2023-01-10T11:55:47.861450;heartRate;74
2023-01-10T11:55:48.872905;heartRate;61
2023-01-10T11:55:49.884089;heartRate;5
2023-01-10T11:55:50.894865;heartRate;61
2023-01-10T11:55:51.906059;heartRate;94
2023-01-10T11:55:52.919083;heartRate;23
2023-01-10T11:55:53.930623;heartRate;83
2023-01-10T11:55:54.941551;heartRate;62
2023-01-10T11:55:55.953059;heartRate;21
2023-01-10T11:55:56.964833;heartRate;27
2023-01-10T11:55:57.976236;heartRate;75
2023-01-10T11:55:58.987394;heartRate;69
2023-01-10T11:55:59.998798;heartRate;55
2023-01-10T11:56:01.010788;heartRate;99
2023-01-10T11:56:02.021497;heartRate;61
2023-01-10T11:56:03.032474;heartRate;32
2023-01-10T11:56:04.043904;heartRate;32
2023-01-10T11:56:05.053268;heartRate;2
2023-01-10T11:56:06.064088;heartRate;42
2023-01-10T11:56:07.074299;heartRate;32
2023-01-10T11:56:08.086459;heartRate;42
2023-01-10T11:56:09.097595;heartRate;1
2023-01-10T11:56:10.108973;heartRate;78
2023-01-10T11:56:11.120138;heartRate;24
2023-01-10T11:56:12.131096;heartRate;20
2023-01-10T11:56:13.141948;heartRate;100
2023-01-10T11:56:14.152435;heartRate;50
2023-01-10T11:56:15.163433;heartRate;14
2023-01-10T11:56:16.174168;heartRate;8
2023-01-10T11:56:17.185157;heartRate;76
2023-01-10T11:56:18.196167;heartRate;22
2023-01-10T11:56:19.207248;heartRate;41
2023-01-10T11:56:20.219830;heartRate;77
2023-01-10T11:56:21.230546;heartRate;87
2023-01-10T11:56:22.241568;heartRate;95
2023-01-10T11:56:23.253075;heartRate;80
2023-01-10T11:56:24.264597;heartRate;60
2023-01-10T11:56:25.275652;heartRate;12
2023-01-10T11:56:26.286515;heartRate;31
2023-01-10T11:56:27.298020;heartRate;68
2023-01-10T11:56:28.309643;heartRate;72
2023-01-10T11:56:29.320411;heartRate;28
2023-01-10T11:56:30.331642;heartRate;100
2023-01-10T11:56:31.343672;heartRate;9
2023-01-10T11:56:32.354008;heartRate;96
2023-01-10T11:56:33.363644;heartRate;33
2023-01-10T11:56:34.374413;heartRate;30
2023-01-10T11:56:35.387190;heartRate;81
2023-01-10T11:56:36.396402;heartRate;19
2023-01-10T11:56:37.406278;heartRate;95
2023-01-10T11:56:38.416953;heartRate;78
2023-01-10T11:56:39.428191;heartRate;69
2023-01-10T11:56:40.438912;heartRate;100
2023-01-10T11:56:41.449834;heartRate;90
2023-01-10T11:56:42.460512;heartRate;16
2023-01-10T11:56:43.471449;heartRate;48
2023-01-10T11:56:44.481900;heartRate;88
2023-01-10T11:56:45.494991;heartRate;60
2023-01-10T11:56:46.504875;heartRate;63
2023-01-10T11:56:47.515717;heartRate;19
2023-01-10T11:56:48.526706;heartRate;82
2023-01-10T11:56:49.537899;heartRate;75
2023-01-10T11:56:50.548961;heartRate;66
2023-01-10T11:56:51.559474;heartRate;79
2023-01-10T11:56:52.569037;heartRate;63
2023-01-10T11:56:53.581054;heartRate;39
2023-01-10T11:56:54.593274;heartRate;80
2023-01-10T11:56:55.604022;heartRate;86
2023-01-10T11:56:56.614386;heartRate;21
2023-01-10T11:56:57.627186;heartRate;17
2023-01-10T11:56:58.637892;heartRate;2
2023-01-10T11:56:59.649403;heartRate;73
2023-01-10T11:57:00.660596;heartRate;67
2023-01-10T11:57:01.675488;heartRate;95
2023-01-10T11:57:02.685601;heartRate;68
2023-01-10T11:57:03.696845;heartRate;79
2023-01-10T11:57:04.707734;heartRate;59
2023-01-10T11:57:05.718849;heartRate;91
2023-01-10T11:57:06.728944;heartRate;95
2023-01-10T11:57:07.742334;heartRate;90
2023-01-10T11:57:08.754314;heartRate;58
2023-01-10T11:57:09.765603;heartRate;100
2023-01-10T11:57:10.776601;heartRate;27
2023-01-10T11:57:11.786419;heartRate;80
2023-01-10T11:57:12.797468;heartRate;40
2023-01-10T11:57:13.809523;heartRate;27
2023-01-10T11:57:14.820350;heartRate;33
2023-01-10T11:57:15.832880;heartRate;52
2023-01-10T11:57:16.843265;heartRate;100
2023-01-10T11:57:17.852271;heartRate;20
2023-01-10T11:57:18.862800;heartRate;69
2023-01-10T11:57:19.875830;heartRate;34
2023-01-10T11:57:20.886506;heartRate;53
2023-01-10T11:57:21.897961;heartRate;59
2023-01-10T11:57:22.909365;heartRate;67
2023-01-10T11:57:23.922181;heartRate;71
2023-01-10T11:57:24.934010;heartRate;93
2023-01-10T11:57:25.945718;heartRate;84
2023-01-10T11:57:26.957226;heartRate;48
2023-01-10T11:57:27.969397;heartRate;6
2023-01-10T11:57:28.980647;heartRate;65
2023-01-10T11:57:29.991770;heartRate;38
2023-01-10T11:57:31.001817;heartRate;52
2023-01-10T11:57:32.011792;heartRate;78
2023-01-10T11:57:33.022876;heartRate;8
2023-01-10T11:57:34.034117;heartRate;31
2023-01-10T11:57:35.044856;heartRate;85
2023-01-10T11:57:36.055538;heartRate;69
2023-01-10T11:57:37.066414;heartRate;57
2023-01-10T11:57:38.075281;heartRate;92
2023-01-10T11:57:39.085609;heartRate;5
2023-01-10T11:57:40.096661;heartRate;78
2023-01-10T11:57:41.107531;heartRate;7
2023-01-10T11:57:42.118425;heartRate;36
2023-01-10T11:57:43.129402;heartRate;98
2023-01-10T11:57:44.141910;heartRate;5
2023-01-10T11:57:45.152236;heartRate;84
2023-01-10T11:57:46.163807;heartRate;40
2023-01-10T11:57:47.174991;heartRate;55
2023-01-10T11:57:48.186284;heartRate;51
2023-01-10T11:57:49.196972;heartRate;25
2023-01-10T11:57:50.207657;heartRate;83
2023-01-10T11:57:51.218703;heartRate;4
2023-01-10T11:57:52.231374;heartRate;42
2023-01-10T11:57:53.242363;heartRate;36
2023-01-10T11:57:54.253241;heartRate;25
2023-01-10T11:57:55.265106;heartRate;91
2023-01-10T11:57:56.276116;heartRate;97
2023-01-10T11:57:57.287062;heartRate;18
2023-01-10T11:57:58.298668;heartRate;27
2023-01-10T11:57:59.310601;heartRate;22
2023-01-10T11:58:00.318723;heartRate;27
2023-01-10T11:58:01.328784;heartRate;29
2023-01-10T11:58:02.340223;heartRate;92
2023-01-10T11:58:03.351598;heartRate;6
2023-01-10T11:58:04.363281;heartRate;26
2023-01-10T11:58:05.374822;heartRate;46
2023-01-10T11:58:06.386946;heartRate;94
2023-01-10T11:58:07.398221;heartRate;61
2023-01-10T11:58:08.409731;heartRate;84
2023-01-10T11:58:09.421453;heartRate;39
2023-01-10T11:58:10.433797;heartRate;12
2023-01-10T11:58:11.443331;heartRate;16
2023-01-10T11:58:12.453197;heartRate;92
2023-01-10T11:58:13.462320;heartRate;82
2023-01-10T11:58:14.473344;heartRate;47
2023-01-10T11:58:15.483262;heartRate;58
2023-01-10T11:58:16.493828;heartRate;67
2023-01-10T11:58:17.505051;heartRate;58
2023-01-10T11:58:18.515266;heartRate;79
2023-01-10T11:58:19.525666;heartRate;19
2023-01-10T11:58:20.536741;heartRate;46
2023-01-10T11:58:21.548180;heartRate;83
2023-01-10T11:58:22.559872;heartRate;37
2023-01-10T11:58:23.571769;heartRate;15
2023-01-10T11:58:24.579113;heartRate;63
2023-01-10T11:58:25.588312;heartRate;68
2023-01-10T11:58:26.600494;heartRate;12
2023-01-10T11:58:27.611634;heartRate;52
2023-01-10T11:58:28.622894;heartRate;50
2023-01-10T11:58:29.634;he;rtRate;80
2023-01-10T11:58:30.644145;heartRate;62
2023-01-10T11:58:31.654698;heartRate;11
2023-01-10T11:58:32.666218;heartRate;6
2023-01-10T11:58:33.678115;heartRate;7
2023-01-10T11:58:34.689749;heartRate;53
2023-01-10T11:58:35.700762;heartRate;93
2023-01-10T11:58:36.710859;heartRate;12
2023-01-10T11:58:37.721190;heartRate;87
2023-01-10T11:58:38.732713;heartRate;56
2023-01-10T11:58:39.743812;heartRate;91
2023-01-10T11:58:40.755080;heartRate;24
2023-01-10T11:58:41.766254;heartRate;66
2023-01-10T11:58:42.777158;heartRate;13
2023-01-10T11:58:43.788249;heartRate;1
2023-01-10T11:58:44.799410;heartRate;89
2023-01-10T11:58:45.810492;heartRate;23
2023-01-10T11:58:46.821500;heartRate;47
2023-01-10T11:58:47.832366;heartRate;40
2023-01-10T11:58:48.843904;heartRate;33
2023-01-10T11:58:49.855022;heartRate;35
2023-01-10T11:58:50.866265;heartRate;65
2023-01-10T11:58:51.876865;heartRate;16
2023-01-10T11:58:52.886198;heartRate;11
2023-01-10T11:58:53.896944;heartRate;60
2023-01-10T11:58:54.907833;heartRate;14
2023-01-10T11:58:55.919068;heartRate;95
2023-01-10T11:58:56.930699;heartRate;89
2023-01-10T11:58:57.941249;heartRate;16
2023-01-10T11:58:58.953415;heartRate;99
2023-01-10T11:58:59.965031;heartRate;34
2023-01-10T11:59:00.976387;heartRate;96
2023-01-10T11:59:01.987661;heartRate;83
2023-01-10T11:59:02.997234;heartRate;24
2023-01-10T11:59:04.007376;heartRate;35
2023-01-10T11:59:05.018510;heartRate;65
2023-01-10T11:59:06.028766;heartRate;87
2023-01-10T11:59:07.039961;heartRate;79
2023-01-10T11:59:08.050772;heartRate;60
2023-01-10T11:59:09.061585;heartRate;69
2023-01-10T11:59:10.072940;heartRate;58
2023-01-10T11:59:11.084078;heartRate;80
2023-01-10T11:59:12.094593;heartRate;22
2023-01-10T11:59:13.106090;heartRate;8
2023-01-10T11:59:14.117354;heartRate;50
2023-01-10T11:59:15.128547;heartRate;34
2023-01-10T11:59:16.139011;heartRate;67
2023-01-10T11:59:17.148722;heartRate;32
2023-01-10T11:59:18.159420;heartRate;87
2023-01-10T11:59:19.169586;heartRate;8
2023-01-10T11:59:20.180075;heartRate;76
2023-01-10T11:59:21.190720;heartRate;89
2023-01-10T11:59:22.202179;heartRate;80
2023-01-10T11:59:23.212820;heartRate;18
2023-01-10T11:59:24.223385;heartRate;74
2023-01-10T11:59:25.234320;heartRate;60
2023-01-10T11:59:26.244603;heartRate;94
2023-01-10T11:59:27.255754;heartRate;65
2023-01-10T11:59:28.266744;heartRate;28
2023-01-10T11:59:29.277672;heartRate;36
2023-01-10T11:59:30.288359;heartRate;67
2023-01-10T11:59:31.299875;heartRate;26
2023-01-10T11:59:32.310207;heartRate;71
2023-01-10T11:59:33.321413;heartRate;15
2023-01-10T11:59:34.332826;heartRate;6
2023-01-10T11:59:35.344321;heartRate;59
2023-01-10T11:59:36.355674;heartRate;22
2023-01-10T11:59:37.366871;heartRate;71
2023-01-10T11:59:38.377827;heartRate;60
2023-01-10T11:59:39.388758;heartRate;48
2023-01-10T11:59:40.399521;heartRate;34
2023-01-10T11:59:41.411062;heartRate;2
2023-01-10T11:59:42.422860;heartRate;24
2023-01-10T11:59:43.434221;heartRate;19
2023-01-10T11:59:44.445365;heartRate;39
2023-01-10T11:59:45.456880;heartRate;12
2023-01-10T11:59:46.467888;heartRate;83
2023-01-10T11:59:47.478498;heartRate;60
2023-01-10T11:59:48.489467;heartRate;12
2023-01-10T11:59:49.500776;heartRate;40
2023-01-10T11:59:50.511326;heartRate;27
2023-01-10T11:59:51.523974;heartRate;94
2023-01-10T11:59:52.535218;heartRate;93
2023-01-10T11:59:53.546341;heartRate;51
2023-01-10T11:59:54.556708;heartRate;38
2023-01-10T11:59:55.567911;heartRate;7
2023-01-10T11:59:56.577799;heartRate;94
2023-01-10T11:59:57.589552;heartRate;39
2023-01-10T11:59:58.601064;heartRate;57
2023-01-10T11:59:59.610818;heartRate;80
2023-01-10T12:00:00.620089;heartRate;88
2023-01-10T12:00:01.627636;heartRate;86
2023-01-10T12:00:02.637081;heartRate;32
2023-01-10T12:00:03.647993;heartRate;61
2023-01-10T12:00:04.658800;heartRate;35
2023-01-10T12:00:05.669684;heartRate;53
2023-01-10T12:00:06.680310;heartRate;43
2023-01-10T12:00:07.691292;heartRate;80
2023-01-10T12:00:08.701835;heartRate;83
2023-01-10T12:00:09.712380;heartRate;14
2023-01-10T12:00:10.723567;heartRate;13
2023-01-10T12:00:11.734469;heartRate;82
2023-01-10T12:00:12.745684;heartRate;64
2023-01-10T12:00:13.757198;heartRate;53
2023-01-10T12:00:14.768131;heartRate;78
2023-01-10T12:00:15.778981;heartRate;82
2023-01-10T12:00:16.789446;heartRate;39
2023-01-10T12:00:17.800207;heartRate;45
2023-01-10T12:00:18.811315;heartRate;72
2023-01-10T12:00:19.821815;heartRate;71
2023-01-10T12:00:20.833319;heartRate;30
2023-01-10T12:00:21.845126;heartRate;22
2023-01-10T12:00:22.856479;heartRate;65
2023-01-10T12:00:23.867331;heartRate;26
2023-01-10T12:00:24.878451;heartRate;16
2023-01-10T12:00:25.889343;heartRate;26
2023-01-10T12:00:26.899983;heartRate;26
2023-01-10T12:00:27.911244;heartRate;86
2023-01-10T12:00:28.921970;heartRate;45
2023-01-10T12:00:29.933286;heartRate;15
2023-01-10T12:00:30.943729;heartRate;33
2023-01-10T12:00:31.954708;heartRate;45
2023-01-10T12:00:32.965283;heartRate;54
2023-01-10T12:00:33.975978;heartRate;71
2023-01-10T12:00:34.986786;heartRate;9
2023-01-10T12:00:35.996158;heartRate;6
2023-01-10T12:00:37.006185;heartRate;27
2023-01-10T12:00:38.017277;heartRate;74
2023-01-10T12:00:39.027092;heartRate;47
2023-01-10T12:00:40.038399;heartRate;93
2023-01-10T12:00:41.049939;heartRate;81
2023-01-10T12:00:42.060513;heartRate;90
2023-01-10T12:00:43.068727;heartRate;46
2023-01-10T12:00:44.078162;heartRate;84
2023-01-10T12:00:45.089080;heartRate;85
2023-01-10T12:00:46.099977;heartRate;8
2023-01-10T12:00:47.110504;heartRate;98
2023-01-10T12:00:48.120199;heartRate;20
2023-01-10T12:00:49.130963;heartRate;44
2023-01-10T12:00:50.141803;heartRate;23
2023-01-10T12:00:51.152124;heartRate;8
2023-01-10T12:00:52.162965;heartRate;15
2023-01-10T12:00:53.173928;heartRate;14
2023-01-10T12:00:54.184695;heartRate;98
2023-01-10T12:00:55.195233;heartRate;20
2023-01-10T12:00:56.206198;heartRate;43
2023-01-10T12:00:57.216909;heartRate;55
2023-01-10T12:00:58.228313;heartRate;12
2023-01-10T12:00:59.239549;heartRate;77
2023-01-10T12:01:00.246610;heartRate;13
2023-01-10T12:01:01.255783;heartRate;4
2023-01-10T12:01:02.267184;heartRate;41
2023-01-10T12:01:03.277986;heartRate;77
2023-01-10T12:01:04.288369;heartRate;98
2023-01-10T12:01:05.299105;heartRate;37
2023-01-10T12:01:06.311191;heartRate;57
2023-01-10T12:01:07.321805;heartRate;23
2023-01-10T12:01:08.333174;heartRate;13
2023-01-10T12:01:09.344556;heartRate;47
2023-01-10T12:01:10.355549;heartRate;96
2023-01-10T12:01:11.365956;heartRate;40
2023-01-10T12:01:12.377014;heartRate;44
2023-01-10T12:01:13.388394;heartRate;56
2023-01-10T12:01:14.399370;heartRate;89
2023-01-10T12:01:15.409735;heartRate;43
2023-01-10T12:01:16.421443;heartRate;1
2023-01-10T12:01:17.432296;heartRate;57
2023-01-10T12:01:18.443666;heartRate;42
2023-01-10T12:01:19.455060;heartRate;22
2023-01-10T12:01:20.466248;heartRate;10
2023-01-10T12:01:21.477336;heartRate;39
2023-01-10T12:01:22.487693;heartRate;89
2023-01-10T12:01:23.497732;heartRate;29
2023-01-10T12:01:24.508553;heartRate;86
2023-01-10T12:01:25.518632;heartRate;27
2023-01-10T12:01:26.527836;heartRate;36
2023-01-10T12:01:27.537550;heartRate;77
2023-01-10T12:01:28.547928;heartRate;24
2023-01-10T12:01:29.557961;heartRate;41
2023-01-10T12:01:30.568580;heartRate;70
2023-01-10T12:01:31.577512;heartRate;77
2023-01-10T12:01:32.587972;heartRate;27
2023-01-10T12:01:33.597486;heartRate;100
2023-01-10T12:01:34.607672;heartRate;80
2023-01-10T12:01:35.618773;heartRate;14
2023-01-10T12:01:36.630361;heartRate;81
2023-01-10T12:01:37.638483;heartRate;30
2023-01-10T12:01:38.647779;heartRate;96
2023-01-10T12:01:39.658689;heartRate;96
2023-01-10T12:01:40.669552;heartRate;47
2023-01-10T12:01:41.680106;heartRate;51
2023-01-10T12:01:42.688172;heartRate;95
2023-01-10T12:01:43.697033;heartRate;34
2023-01-10T12:01:44.707822;heartRate;37
2023-01-10T12:01:45.717746;heartRate;44
2023-01-10T12:01:46.727359;heartRate;69
2023-01-10T12:01:47.738316;heartRate;23
2023-01-10T12:01:48.748616;heartRate;40
2023-01-10T12:01:49.759726;heartRate;88
2023-01-10T12:01:50.771024;heartRate;84
2023-01-10T12:01:51.782116;heartRate;74
2023-01-10T12:01:52.793311;heartRate;67
2023-01-10T12:01:53.804126;heartRate;73
2023-01-10T12:01:54.815273;heartRate;38
2023-01-10T12:01:55.826161;heartRate;86
2023-01-10T12:01:56.835081;heartRate;23
2023-01-10T12:01:57.845559;heartRate;46
2023-01-10T12:01:58.856407;heartRate;17
2023-01-10T12:01:59.866318;heartRate;35
2023-01-10T12:02:00.876063;heartRate;94
2023-01-10T12:02:01.887622;heartRate;55
2023-01-10T12:02:02.901374;heartRate;19
2023-01-10T12:02:03.913004;heartRate;19
2023-01-10T12:02:04.923789;heartRate;21
2023-01-10T12:02:05.933763;heartRate;24
2023-01-10T12:02:06.945714;heartRate;89
2023-01-10T12:02:07.958270;heartRate;47
2023-01-10T12:02:08.970718;heartRate;48
2023-01-10T12:02:09.982765;heartRate;67
2023-01-10T12:02:10.991595;heartRate;45
2023-01-10T12:02:12.000665;heartRate;56
2023-01-10T12:02:13.010737;heartRate;58
2023-01-10T12:02:14.021258;heartRate;45
2023-01-10T12:02:15.029994;heartRate;29
2023-01-10T12:02:16.039459;heartRate;88
2023-01-10T12:02:17.048709;heartRate;59
2023-01-10T12:02:18.059575;heartRate;99
2023-01-10T12:02:19.072220;heartRate;50
2023-01-10T12:02:20.083192;heartRate;86
2023-01-10T12:02:21.093794;heartRate;74
2023-01-10T12:02:22.104730;heartRate;81
2023-01-10T12:02:23.114504;heartRate;54
2023-01-10T12:02:24.125464;heartRate;60
2023-01-10T12:02:25.136820;heartRate;57
2023-01-10T12:02:26.147109;heartRate;10
2023-01-10T12:02:27.157035;heartRate;75
2023-01-10T12:02:28.165565;heartRate;27
2023-01-10T12:02:29.175596;heartRate;93
2023-01-10T12:02:30.187088;heartRate;48
2023-01-10T12:02:31.197329;heartRate;59
2023-01-10T12:02:32.207298;heartRate;1
2023-01-10T12:02:33.214227;heartRate;56
2023-01-10T12:02:34.222791;heartRate;77
2023-01-10T12:02:35.233084;heartRate;97
2023-01-10T12:02:36.243386;heartRate;11
2023-01-10T12:02:37.253613;heartRate;40
2023-01-10T12:02:38.264715;heartRate;75
2023-01-10T12:02:39.275327;heartRate;41
2023-01-10T12:02:40.285973;heartRate;37
2023-01-10T12:02:41.294846;heartRate;19
2023-01-10T12:02:42.304447;heartRate;79
2023-01-10T12:02:43.314978;heartRate;29
2023-01-10T12:02:44.325651;heartRate;77
2023-01-10T12:02:45.337452;heartRate;87
2023-01-10T12:02:46.347975;heartRate;58
2023-01-10T12:02:47.358172;heartRate;69
2023-01-10T12:02:48.368694;heartRate;68
2023-01-10T12:02:49.380087;heartRate;67
2023-01-10T12:02:50.389768;heartRate;72
2023-01-10T12:02:51.400136;heartRate;35
2023-01-10T12:02:52.410845;heartRate;61
2023-01-10T12:02:53.422038;heartRate;68
2023-01-10T12:02:54.434224;heartRate;90
2023-01-10T12:02:55.444254;heartRate;90
2023-01-10T12:02:56.454367;heartRate;28
2023-01-10T12:02:57.464882;heartRate;91
2023-01-10T12:02:58.474989;heartRate;12
2023-01-10T12:02:59.485106;heartRate;32
2023-01-10T12:03:00.494545;heartRate;22
2023-01-10T12:03:01.504676;heartRate;26
2023-01-10T12:03:02.516724;heartRate;69
2023-01-10T12:03:03.527286;heartRate;16
2023-01-10T12:03:04.537401;heartRate;80
2023-01-10T12:03:05.547282;heartRate;1
2023-01-10T12:03:06.558258;heartRate;10
2023-01-10T12:03:07.568606;heartRate;79
2023-01-10T12:03:08.579056;heartRate;62
2023-01-10T12:03:09.589029;heartRate;99
2023-01-10T12:03:10.599012;heartRate;52
2023-01-10T12:03:11.609448;heartRate;79
2023-01-10T12:03:12.620154;heartRate;38
2023-01-10T12:03:13.630234;heartRate;18
2023-01-10T12:03:14.639963;heartRate;47
2023-01-10T12:03:15.650483;heartRate;31
2023-01-10T12:03:16.661328;heartRate;23
2023-01-10T12:03:17.671991;heartRate;11
2023-01-10T12:03:18.681570;heartRate;77
2023-01-10T12:03:19.691531;heartRate;12
2023-01-10T12:03:20.702349;heartRate;47
2023-01-10T12:03:21.712746;heartRate;46
2023-01-10T12:03:22.723059;heartRate;33
2023-01-10T12:03:23.733037;heartRate;10
2023-01-10T12:03:24.743857;heartRate;18
2023-01-10T12:03:25.753914;heartRate;47
2023-01-10T12:03:26.764317;heartRate;53
2023-01-10T12:03:27.774398;heartRate;32
2023-01-10T12:03:28.785367;heartRate;29
2023-01-10T12:03:29.795346;heartRate;17
2023-01-10T12:03:30.806069;heartRate;28
2023-01-10T12:03:31.815556;heartRate;62
2023-01-10T12:03:32.826074;heartRate;9
2023-01-10T12:03:33.836929;heartRate;63
2023-01-10T12:03:34.847204;heartRate;89
2023-01-10T12:03:35.857862;heartRate;1
2023-01-10T12:03:36.867863;heartRate;34
2023-01-10T12:03:37.877550;heartRate;41
2023-01-10T12:03:38.887939;heartRate;26
2023-01-10T12:03:39.898214;heartRate;61
2023-01-10T12:03:40.909061;heartRate;43
2023-01-10T12:03:41.920469;heartRate;33
2023-01-10T12:03:42.931395;heartRate;94
2023-01-10T12:03:43.941645;heartRate;52
2023-01-10T12:03:44.952554;heartRate;81
2023-01-10T12:03:45.962935;heartRate;96
2023-01-10T12:03:46.973063;heartRate;70
2023-01-10T12:03:47.982860;heartRate;55
2023-01-10T12:03:48.992942;heartRate;30
2023-01-10T12:03:50.002672;heartRate;33
2023-01-10T12:03:51.012850;heartRate;62
2023-01-10T12:03:52.021736;heartRate;100
2023-01-10T12:03:53.031400;heartRate;21
2023-01-10T12:03:54.041791;heartRate;75
2023-01-10T12:03:55.054042;heartRate;40
2023-01-10T12:03:56.064134;heartRate;26
2023-01-10T12:03:57.074876;heartRate;33
2023-01-10T12:03:58.084713;heartRate;10
2023-01-10T12:03:59.094255;heartRate;42
2023-01-10T12:04:00.100890;heartRate;97
2023-01-10T12:04:01.107190;heartRate;97
2023-01-10T12:04:02.115657;heartRate;90
2023-01-10T12:04:03.126743;heartRate;12
2023-01-10T12:04:04.138259;heartRate;45
2023-01-10T12:04:05.148706;heartRate;73
2023-01-10T12:04:06.159474;heartRate;68
2023-01-10T12:04:07.170293;heartRate;30
2023-01-10T12:04:08.180486;heartRate;81
2023-01-10T12:04:09.190612;heartRate;82
2023-01-10T12:04:10.201588;heartRate;21
2023-01-10T12:04:11.211805;heartRate;77
2023-01-10T12:04:12.221633;heartRate;96
2023-01-10T12:04:13.231288;heartRate;70
2023-01-10T12:04:14.239285;heartRate;44
2023-01-10T12:04:15.249778;heartRate;59
2023-01-10T12:04:16.259740;heartRate;54
2023-01-10T12:04:17.268418;heartRate;71
2023-01-10T12:04:18.274442;heartRate;30
2023-01-10T12:04:19.282205;heartRate;61
2023-01-10T12:04:20.291216;heartRate;43
2023-01-10T12:04:21.302954;heartRate;81
2023-01-10T12:04:22.312937;heartRate;56
2023-01-10T12:04:23.321267;heartRate;1
2023-01-10T12:04:24.331144;heartRate;11
2023-01-10T12:04:25.341195;heartRate;100
2023-01-10T12:04:26.352403;heartRate;86
2023-01-10T12:04:27.361084;heartRate;65
2023-01-10T12:04:28.371126;heartRate;73
2023-01-10T12:04:29.382077;heartRate;49
2023-01-10T12:04:30.391976;heartRate;30
2023-01-10T12:04:31.402772;heartRate;87
2023-01-10T12:04:32.413031;heartRate;41
2023-01-10T12:04:33.423487;heartRate;20
2023-01-10T12:04:34.433594;heartRate;93
2023-01-10T12:04:35.444569;heartRate;42
2023-01-10T12:04:36.452883;heartRate;99
2023-01-10T12:04:37.460758;heartRate;94
2023-01-10T12:04:38.470765;heartRate;46
2023-01-10T12:04:39.479986;heartRate;53
2023-01-10T12:04:40.489895;heartRate;56
2023-01-10T12:04:41.499977;heartRate;60
2023-01-10T12:04:42.510072;heartRate;37
2023-01-10T12:04:43.518967;heartRate;38
2023-01-10T12:04:44.528577;heartRate;26
2023-01-10T12:04:45.538402;heartRate;35
2023-01-10T12:04:46.548263;heartRate;37
2023-01-10T12:04:47.558426;heartRate;74
2023-01-10T12:04:48.568621;heartRate;26
2023-01-10T12:04:49.578706;heartRate;43
2023-01-10T12:04:50.589099;heartRate;93
2023-01-10T12:04:51.599120;heartRate;96
2023-01-10T12:04:52.610343;heartRate;88
2023-01-10T12:04:53.620448;heartRate;25
2023-01-10T12:04:54.630508;heartRate;44
2023-01-10T12:04:55.640214;heartRate;1
2023-01-10T12:04:56.650408;heartRate;4
2023-01-10T12:04:57.660096;heartRate;83
2023-01-10T12:04:58.670784;heartRate;78
2023-01-10T12:04:59.681587;heartRate;97
2023-01-10T12:05:00.693193;heartRate;34
2023-01-10T12:05:01.703397;heartRate;82
2023-01-10T12:05:02.713867;heartRate;32
