device_char_link_id;timestamp;value;is_sync;id
40;2023-05-16T02:42:35.159554;54;1;5145
40;2023-05-16T02:42:36.192051;1;1;5146
40;2023-05-16T02:42:37.214264;21;1;5147
40;2023-05-16T02:42:38.188513;94;1;5148
40;2023-05-16T02:42:39.214001;80;1;5149
40;2023-05-16T02:42:40.224094;94;1;5150
40;2023-05-16T02:42:41.207011;53;1;5151
40;2023-05-16T02:42:42.235646;91;1;5152
40;2023-05-16T02:42:43.203456;26;1;5153
40;2023-05-16T02:42:44.234470;52;1;5154
40;2023-05-16T02:42:45.259802;95;1;5155
40;2023-05-16T02:42:46.280939;96;1;5156
40;2023-05-16T02:42:47.254040;3;1;5157
40;2023-05-16T02:42:48.280465;42;1;5158
40;2023-05-16T02:42:49.248288;12;1;5159
40;2023-05-16T02:42:50.279744;31;1;5160
40;2023-05-16T02:42:51.289306;15;1;5161
40;2023-05-16T02:42:52.323256;91;1;5162
40;2023-05-16T02:42:53.303699;75;1;5163
40;2023-05-16T02:42:54.326544;93;1;5164
40;2023-05-16T02:42:55.288393;6;1;5165
40;2023-05-16T02:42:56.373131;84;1;5166
40;2023-05-16T02:42:57.351270;93;1;5167
40;2023-05-16T02:42:58.382091;50;1;5168
40;2023-05-16T02:42:59.349494;97;1;5169
40;2023-05-16T02:43:00.385609;46;1;5170
40;2023-05-16T02:43:01.405441;85;1;5171
40;2023-05-16T02:43:02.427617;73;1;5172
40;2023-05-16T02:43:03.401592;32;1;5173
40;2023-05-16T02:43:04.404499;32;1;5174
40;2023-05-16T02:43:05.394919;88;1;5175
40;2023-05-16T02:43:06.415846;38;1;5176
40;2023-05-16T02:43:07.440650;96;1;5177
40;2023-05-16T02:43:08.506493;60;1;5178
40;2023-05-16T02:43:09.444621;79;1;5179
40;2023-05-16T02:43:10.465310;89;1;5180
40;2023-05-16T02:43:11.496768;44;1;5181
40;2023-05-16T02:43:12.516484;21;1;5182
40;2023-05-16T02:43:13.496164;51;1;5183
40;2023-05-16T02:43:14.515891;34;1;5184
40;2023-05-16T02:43:15.486115;47;1;5185
40;2023-05-16T02:43:16.517727;11;1;5186
40;2023-05-16T02:43:17.522323;79;1;5187
40;2023-05-16T02:43:18.563437;36;1;5188
40;2023-05-16T02:43:19.537284;54;1;5189
40;2023-05-16T02:43:20.554847;36;1;5190
40;2023-05-16T02:43:21.521547;46;1;5191
40;2023-05-16T02:43:22.557046;3;1;5192
40;2023-05-16T02:43:23.585546;86;1;5193
40;2023-05-16T02:43:24.607849;30;1;5194
40;2023-05-16T02:43:25.581857;56;1;5195
40;2023-05-16T02:43:26.608671;40;1;5196
40;2023-05-16T02:43:27.629959;55;1;5197
40;2023-05-16T02:43:28.702239;80;1;5198
40;2023-05-16T02:43:29.631948;40;1;5199
40;2023-05-16T02:43:30.640856;50;1;5200
40;2023-05-16T02:43:31.629;12;1;5201
40;2023-05-16T02:43:32.655786;23;1;5202
40;2023-05-16T02:43:33.669584;73;1;5203
40;2023-05-16T02:43:34.697206;62;1;5204
40;2023-05-16T02:43:35.672399;25;1;5205
40;2023-05-16T02:43:36.690230;39;1;5206
40;2023-05-16T02:43:37.724355;24;1;5207
40;2023-05-16T02:43:38.754022;30;1;5208
40;2023-05-16T02:43:39.708792;68;1;5209
40;2023-05-16T02:43:40.744210;7;1;5210
40;2023-05-16T02:43:41.719145;94;1;5211
40;2023-05-16T02:43:42.744511;86;1;5212
40;2023-05-16T02:43:43.764878;64;1;5213
40;2023-05-16T02:43:44.841006;61;1;5214
40;2023-05-16T02:43:45.759822;78;1;5215
40;2023-05-16T02:43:46.781937;69;1;5216
40;2023-05-16T02:43:47.762215;42;1;5217
40;2023-05-16T02:43:48.788149;57;1;5218
40;2023-05-16T02:43:49.812410;33;1;5219
40;2023-05-16T02:43:50.836359;92;1;5220
40;2023-05-16T02:43:51.845272;70;1;5221
40;2023-05-16T02:43:52.816549;21;1;5222
40;2023-05-16T02:43:53.860807;96;1;5223
40;2023-05-16T02:43:54.880960;45;1;5224
40;2023-05-16T02:43:55.858636;80;1;5225
40;2023-05-16T02:43:56.885603;58;1;5226
40;2023-05-16T02:43:57.857747;8;1;5227
40;2023-05-16T02:43:58.876403;51;1;5228
40;2023-05-16T02:43:59.901705;69;1;5229
40;2023-05-16T02:44:00.927241;99;1;5230
40;2023-05-16T02:44:01.905817;36;1;5231
40;2023-05-16T02:44:02.972957;35;1;5232
40;2023-05-16T02:44:03.935387;27;1;5233
40;2023-05-16T02:44:04.970565;90;1;5234
40;2023-05-16T02:44:05.946008;91;1;5235
40;2023-05-16T02:44:06.973360;31;1;5236
40;2023-05-16T02:44:07.946358;47;1;5237
40;2023-05-16T02:44:08.972869;55;1;5238
40;2023-05-16T02:44:09.994289;30;1;5239
40;2023-05-16T02:44:11.020867;12;1;5240
40;2023-05-16T02:44:11.992098;29;1;5241
40;2023-05-16T02:44:13.022486;2;1;5242
40;2023-05-16T02:44:14.096706;8;1;5243
40;2023-05-16T02:44:15.054284;35;1;5244
40;2023-05-16T02:44:16.039371;80;1;5245
40;2023-05-16T02:44:17.058896;52;1;5246
40;2023-05-16T02:44:18.042715;65;1;5247
40;2023-05-16T02:44:19.063572;49;1;5248
40;2023-05-16T02:44:20.091179;76;1;5249
40;2023-05-16T02:44:21.109216;89;1;5250
40;2023-05-16T02:44:22.085051;92;1;5251
40;2023-05-16T02:44:23.109841;46;1;5252
40;2023-05-16T02:44:24.088991;80;1;5253
40;2023-05-16T02:44:25.108205;87;1;5254
40;2023-05-16T02:44:26.117888;83;1;5255
40;2023-05-16T02:44:27.156490;72;1;5256
40;2023-05-16T02:44:28.116066;88;1;5257
40;2023-05-16T02:44:29.152223;37;1;5258
40;2023-05-16T02:44:30.175552;6;1;5259
40;2023-05-16T02:44:31.193344;66;1;5260
40;2023-05-16T02:44:32.211400;10;1;5261
40;2023-05-16T02:44:33.248501;29;1;5262
40;2023-05-16T02:44:34.174289;8;1;5263
40;2023-05-16T02:44:35.201436;92;1;5264
40;2023-05-16T02:44:36.222323;86;1;5265
40;2023-05-16T02:44:37.248176;74;1;5266
40;2023-05-16T02:44:38.222056;73;1;5267
40;2023-05-16T02:44:39.247311;99;1;5268
40;2023-05-16T02:44:40.272301;34;1;5269
40;2023-05-16T02:44:41.241196;63;1;5270
40;2023-05-16T02:44:42.272225;95;1;5271
40;2023-05-16T02:44:43.342665;82;1;5272
40;2023-05-16T02:44:44.321181;31;1;5273
40;2023-05-16T02:44:45.290164;80;1;5274
40;2023-05-16T02:44:46.317382;37;1;5275
40;2023-05-16T02:44:47.281113;73;1;5276
40;2023-05-16T02:44:48.317463;52;1;5277
40;2023-05-16T02:44:49.340995;58;1;5278
40;2023-05-16T02:44:50.345164;100;1;5279
40;2023-05-16T02:44:51.336327;48;1;5280
40;2023-05-16T02:44:52.360709;87;1;5281
40;2023-05-16T02:44:53.337904;20;1;5282
40;2023-05-16T02:44:54.357995;4;1;5283
40;2023-05-16T02:44:55.373944;39;1;5284
40;2023-05-16T02:44:56.409311;18;1;5285
40;2023-05-16T02:44:57.381511;96;1;5286
40;2023-05-16T02:44:58.393038;75;1;5287
40;2023-05-16T02:44:59.421179;78;1;5288
40;2023-05-16T02:45:00.451688;67;1;5289
40;2023-05-16T02:45:01.407130;84;1;5290
40;2023-05-16T02:45:02.441334;55;1;5291
40;2023-05-16T02:45:03.424473;75;1;5292
40;2023-05-16T02:45:04.452962;50;1;5293
40;2023-05-16T02:45:05.468980;53;1;5294
40;2023-05-16T02:45:06.501620;78;1;5295
40;2023-05-16T02:45:07.474297;52;1;5296
40;2023-05-16T02:45:08.536456;5;1;5297
40;2023-05-16T02:45:09.470381;86;1;5298
40;2023-05-16T02:45:10.497698;31;1;5299
40;2023-05-16T02:45:11.518532;97;1;5300
40;2023-05-16T02:45:12.643095;90;1;5301
40;2023-05-16T02:45:13.515693;65;1;5302
40;2023-05-16T02:45:14.552518;2;1;5303
40;2023-05-16T02:45:15.569732;86;1;5304
40;2023-05-16T02:45:16.587173;8;1;5305
40;2023-05-16T02:45:17.567882;8;1;5306
40;2023-05-16T02:45:18.582094;87;1;5307
40;2023-05-16T02:45:19.707595;38;1;5308
40;2023-05-16T02:45:20.585732;11;1;5309
40;2023-05-16T02:45:21.612762;41;1;5310
40;2023-05-16T02:45:22.636284;60;1;5311
40;2023-05-16T02:45:23.607769;78;1;5312
40;2023-05-16T02:45:24.633131;93;1;5313
40;2023-05-16T02:45:25.637875;89;1;5314
40;2023-05-16T02:45:26.631459;89;1;5315
40;2023-05-16T02:45:27.653208;98;1;5316
40;2023-05-16T02:45:28.683986;4;1;5317
40;2023-05-16T02:45:29.796056;43;1;5318
40;2023-05-16T02:45:30.671074;3;1;5319
40;2023-05-16T02:45:31.693784;49;1;5320
40;2023-05-16T02:45:32.719381;61;1;5321
40;2023-05-16T02:45:33.689648;13;1;5322
40;2023-05-16T02:45:34.728654;32;1;5323
40;2023-05-16T02:45:35.749160;27;1;5324
40;2023-05-16T02:45:36.714086;11;1;5325
40;2023-05-16T02:45:37.749001;50;1;5326
40;2023-05-16T02:45:38.771291;79;1;5327
40;2023-05-16T02:45:39.797684;15;1;5328
40;2023-05-16T02:45:40.768980;90;1;5329
40;2023-05-16T02:45:41.844454;2;1;5330
40;2023-05-16T02:45:42.768218;46;1;5331
40;2023-05-16T02:45:43.793904;70;1;5332
40;2023-05-16T02:45:44.812394;17;1;5333
40;2023-05-16T02:45:45.843742;37;1;5334
40;2023-05-16T02:45:46.812971;83;1;5335
40;2023-05-16T02:45:47.819484;80;1;5336
40;2023-05-16T02:45:48.865078;43;1;5337
40;2023-05-16T02:45:49.884941;44;1;5338
40;2023-05-16T02:45:50.864539;43;1;5339
40;2023-05-16T02:45:51.877808;89;1;5340
40;2023-05-16T02:45:52.863938;96;1;5341
40;2023-05-16T02:45:53.880780;76;1;5342
40;2023-05-16T02:45:54.908561;18;1;5343
40;2023-05-16T02:45:55.931483;47;1;5344
40;2023-05-16T02:45:56.899363;89;1;5345
40;2023-05-16T02:45:57.929645;39;1;5346
40;2023-05-16T02:45:58.888732;45;1;5347
40;2023-05-16T02:45:59.912248;87;1;5348
40;2023-05-16T02:46:00.940019;58;1;5349
40;2023-05-16T02:46:01.976872;19;1;5350
40;2023-05-16T02:46:02.949989;82;1;5351
40;2023-05-16T02:46:03.977531;7;1;5352
40;2023-05-16T02:46:04.993073;30;1;5353
40;2023-05-16T02:46:06.025573;52;1;5354
40;2023-05-16T02:46:06.999023;3;1;5355
40;2023-05-16T02:46:08.073250;1;1;5356
40;2023-05-16T02:46:08.995956;98;1;5357
40;2023-05-16T02:46:10.001079;19;1;5358
40;2023-05-16T02:46:11.043934;77;1;5359
40;2023-05-16T02:46:12.068339;4;1;5360
40;2023-05-16T02:46:13.045812;16;1;5361
40;2023-05-16T02:46:14.066610;58;1;5362
40;2023-05-16T02:46:15.092652;39;1;5363
40;2023-05-16T02:46:16.113178;26;1;5364
40;2023-05-16T02:46:17.089994;9;1;5365
40;2023-05-16T02:46:18.112916;85;1;5366
40;2023-05-16T02:46:19.091217;57;1;5367
40;2023-05-16T02:46:20.208918;83;1;5368
40;2023-05-16T02:46:21.140585;9;1;5369
40;2023-05-16T02:46:22.141927;57;1;5370
40;2023-05-16T02:46:23.114706;90;1;5371
40;2023-05-16T02:46:24.160999;86;1;5372
40;2023-05-16T02:46:25.167765;38;1;5373
40;2023-05-16T02:46:26.208539;66;1;5374
40;2023-05-16T02:46:27.177405;5;1;5375
40;2023-05-16T02:46:28.208693;100;1;5376
40;2023-05-16T02:46:29.170322;98;1;5377
40;2023-05-16T02:46:30.194660;80;1;5378
40;2023-05-16T02:46:31.213809;53;1;5379
40;2023-05-16T02:46:32.249157;66;1;5380
40;2023-05-16T02:46:33.223528;75;1;5381
40;2023-05-16T02:46:34.252410;65;1;5382
40;2023-05-16T02:46:35.276267;39;1;5383
40;2023-05-16T02:46:36.277610;93;1;5384
40;2023-05-16T02:46:37.272989;23;1;5385
40;2023-05-16T02:46:38.294118;4;1;5386
40;2023-05-16T02:46:39.273788;53;1;5387
40;2023-05-16T02:46:40.292604;70;1;5388
40;2023-05-16T02:46:41.321033;12;1;5389
40;2023-05-16T02:46:42.343627;12;1;5390
40;2023-05-16T02:46:43.320738;78;1;5391
40;2023-05-16T02:46:44.338704;14;1;5392
40;2023-05-16T02:46:45.320580;73;1;5393
40;2023-05-16T02:46:46.338104;44;1;5394
40;2023-05-16T02:46:47.360505;90;1;5395
40;2023-05-16T02:46:48.391010;35;1;5396
40;2023-05-16T02:46:49.361640;45;1;5397
40;2023-05-16T02:46:50.389432;89;1;5398
40;2023-05-16T02:46:51.412589;96;1;5399
40;2023-05-16T02:46:52.437556;28;1;5400
40;2023-05-16T02:46:53.410554;32;1;5401
40;2023-05-16T02:46:54.428790;93;1;5402
40;2023-05-16T02:46:55.407159;3;1;5403
40;2023-05-16T02:46:56.434374;98;1;5404
40;2023-05-16T02:46:57.454640;75;1;5405
40;2023-05-16T02:46:58.478515;40;1;5406
40;2023-05-16T02:46:59.444300;75;1;5407
40;2023-05-16T02:47:00.459964;39;1;5408
40;2023-05-16T02:47:01.452540;6;1;5409
40;2023-05-16T02:47:02.515606;98;1;5410
40;2023-05-16T02:47:03.501725;97;1;5411
40;2023-05-16T02:47:04.516512;84;1;5412
40;2023-05-16T02:47:05.501500;74;1;5413
40;2023-05-16T02:47:06.517798;52;1;5414
40;2023-05-16T02:47:07.548269;67;1;5415
40;2023-05-16T02:47:08.566701;77;1;5416
40;2023-05-16T02:47:09.549369;32;1;5417
40;2023-05-16T02:47:10.571059;42;1;5418
40;2023-05-16T02:47:11.525860;43;1;5419
40;2023-05-16T02:47:12.569990;20;1;5420
40;2023-05-16T02:47:13.589834;73;1;5421
40;2023-05-16T02:47:14.616109;73;1;5422
40;2023-05-16T02:47:15.590213;74;1;5423
40;2023-05-16T02:47:16.617215;12;1;5424
40;2023-05-16T02:47:17.639309;76;1;5425
40;2023-05-16T02:47:18.667052;39;1;5426
40;2023-05-16T02:47:19.638068;50;1;5427
40;2023-05-16T02:47:20.662449;19;1;5428
40;2023-05-16T02:47:21.637867;76;1;5429
40;2023-05-16T02:47:22.712956;32;1;5430
40;2023-05-16T02:47:23.682625;21;1;5431
40;2023-05-16T02:47:24.690404;53;1;5432
40;2023-05-16T02:47:25.684178;75;1;5433
40;2023-05-16T02:47:26.706603;80;1;5434
40;2023-05-16T02:47:27.732369;45;1;5435
40;2023-05-16T02:47:28.851431;65;1;5436
40;2023-05-16T02:47:29.723038;11;1;5437
40;2023-05-16T02:47:30.739125;51;1;5438
40;2023-05-16T02:47:31.726180;12;1;5439
40;2023-05-16T02:47:32.797419;25;1;5440
40;2023-05-16T02:47:33.778601;78;1;5441
40;2023-05-16T02:47:34.794522;93;1;5442
40;2023-05-16T02:47:35.754650;86;1;5443
40;2023-05-16T02:47:36.786516;55;1;5444
40;2023-05-16T02:47:37.823732;100;1;5445
40;2023-05-16T02:47:38.846536;37;1;5446
40;2023-05-16T02:47:39.825828;82;1;5447
40;2023-05-16T02:47:40.845816;25;1;5448
40;2023-05-16T02:47:41.817248;32;1;5449
40;2023-05-16T02:47:42.844594;45;1;5450
40;2023-05-16T02:47:43.863895;39;1;5451
40;2023-05-16T02:47:44.894458;92;1;5452
40;2023-05-16T02:47:45.862292;1;1;5453
40;2023-05-16T02:47:46.893140;10;1;5454
40;2023-05-16T02:47:47.913091;9;1;5455
40;2023-05-16T02:47:48.919197;52;1;5456
40;2023-05-16T02:47:49.912702;13;1;5457
40;2023-05-16T02:47:50.931762;85;1;5458
40;2023-05-16T02:47:51.909460;18;1;5459
40;2023-05-16T02:47:52.935107;36;1;5460
40;2023-05-16T02:47:53.960807;88;1;5461
40;2023-05-16T02:47:55.067072;94;1;5462
40;2023-05-16T02:47:55.947407;14;1;5463
40;2023-05-16T02:47:56.982671;75;1;5464
40;2023-05-16T02:47:57.954539;78;1;5465
40;2023-05-16T02:47:58.971252;84;1;5466
40;2023-05-16T02:47:59.983927;12;1;5467
40;2023-05-16T02:48:01.067487;5;1;5468
40;2023-05-16T02:48:02.024724;93;1;5469
40;2023-05-16T02:48:03.026330;11;1;5470
40;2023-05-16T02:48:04.048470;24;1;5471
40;2023-05-16T02:48:05.075212;65;1;5472
40;2023-05-16T02:48:06.038321;31;1;5473
40;2023-05-16T02:48:07.055830;28;1;5474
40;2023-05-16T02:48:08.047885;97;1;5475
40;2023-05-16T02:48:09.079741;40;1;5476
40;2023-05-16T02:48:10.095760;24;1;5477
40;2023-05-16T02:48:11.218132;41;1;5478
40;2023-05-16T02:48:12.093180;51;1;5479
40;2023-05-16T02:48:13.116604;71;1;5480
40;2023-05-16T02:48:14.143712;56;1;5481
40;2023-05-16T02:48:15.114853;74;1;5482
40;2023-05-16T02:48:16.141628;2;1;5483
40;2023-05-16T02:48:17.162681;94;1;5484
40;2023-05-16T02:48:18.141295;85;1;5485
40;2023-05-16T02:48:19.157804;79;1;5486
40;2023-05-16T02:48:20.188901;10;1;5487
40;2023-05-16T02:48:21.163031;87;1;5488
40;2023-05-16T02:48:22.182103;2;1;5489
40;2023-05-16T02:48:23.205955;41;1;5490
40;2023-05-16T02:48:24.215033;84;1;5491
40;2023-05-16T02:48:25.209145;97;1;5492
40;2023-05-16T02:48:26.232751;9;1;5493
40;2023-05-16T02:48:27.256590;21;1;5494
40;2023-05-16T02:48:28.282545;48;1;5495
40;2023-05-16T02:48:29.242990;51;1;5496
40;2023-05-16T02:48:30.267656;67;1;5497
40;2023-05-16T02:48:31.252169;21;1;5498
40;2023-05-16T02:48:32.275537;60;1;5499
40;2023-05-16T02:48:33.303721;14;1;5500
40;2023-05-16T02:48:34.319681;4;1;5501
40;2023-05-16T02:48:35.281571;89;1;5502
40;2023-05-16T02:48:36.326246;18;1;5503
40;2023-05-16T02:48:37.348700;20;1;5504
40;2023-05-16T02:48:38.375205;43;1;5505
40;2023-05-16T02:48:39.351444;17;1;5506
40;2023-05-16T02:48:40.371572;14;1;5507
40;2023-05-16T02:48:41.343982;52;1;5508
40;2023-05-16T02:48:42.371699;70;1;5509
40;2023-05-16T02:48:43.392578;67;1;5510
40;2023-05-16T02:48:44.419555;74;1;5511
40;2023-05-16T02:48:45.389224;77;1;5512
40;2023-05-16T02:48:46.411159;33;1;5513
40;2023-05-16T02:48:47.440094;24;1;5514
40;2023-05-16T02:48:48.441459;14;1;5515
40;2023-05-16T02:48:49.440471;100;1;5516
40;2023-05-16T02:48:50.460153;38;1;5517
40;2023-05-16T02:48:51.438515;81;1;5518
40;2023-05-16T02:48:52.512048;73;1;5519
40;2023-05-16T02:48:53.485651;57;1;5520
40;2023-05-16T02:48:54.604607;25;1;5521
40;2023-05-16T02:48:55.485095;38;1;5522
40;2023-05-16T02:48:56.504932;9;1;5523
40;2023-05-16T02:48:57.534073;86;1;5524
40;2023-05-16T02:48:58.553524;82;1;5525
40;2023-05-16T02:48:59.509089;87;1;5526
40;2023-05-16T02:49:00.547006;36;1;5527
40;2023-05-16T02:49:01.563711;49;1;5528
40;2023-05-16T02:49:02.543905;76;1;5529
40;2023-05-16T02:49:03.577621;43;1;5530
40;2023-05-16T02:49:04.600622;68;1;5531
40;2023-05-16T02:49:05.573608;80;1;5532
40;2023-05-16T02:49:06.584231;74;1;5533
40;2023-05-16T02:49:07.571116;6;1;5534
40;2023-05-16T02:49:08.649357;53;1;5535
40;2023-05-16T02:49:09.622414;70;1;5536
40;2023-05-16T02:49:10.626612;32;1;5537
40;2023-05-16T02:49:11.621637;97;1;5538
40;2023-05-16T02:49:12.642296;61;1;5539
40;2023-05-16T02:49:13.666427;40;1;5540
40;2023-05-16T02:49:14.688129;39;1;5541
40;2023-05-16T02:49:15.667538;45;1;5542
40;2023-05-16T02:49:16.687578;3;1;5543
40;2023-05-16T02:49:17.666621;17;1;5544
40;2023-05-16T02:49:18.685935;42;1;5545
40;2023-05-16T02:49:19.712424;66;1;5546
40;2023-05-16T02:49:20.734729;21;1;5547
40;2023-05-16T02:49:21.746125;90;1;5548
40;2023-05-16T02:49:22.736651;33;1;5549
40;2023-05-16T02:49:23.755209;49;1;5550
40;2023-05-16T02:49:24.783788;12;1;5551
40;2023-05-16T02:49:25.756482;34;1;5552
40;2023-05-16T02:49:26.784316;47;1;5553
40;2023-05-16T02:49:27.747847;54;1;5554
40;2023-05-16T02:49:28.770655;45;1;5555
40;2023-05-16T02:49:29.788172;65;1;5556
40;2023-05-16T02:49:30.826328;14;1;5557
40;2023-05-16T02:49:31.797350;97;1;5558
40;2023-05-16T02:49:32.807569;12;1;5559
40;2023-05-16T02:49:33.850509;100;1;5560
40;2023-05-16T02:49:34.869438;77;1;5561
40;2023-05-16T02:49:35.852089;55;1;5562
40;2023-05-16T02:49:36.872751;22;1;5563
40;2023-05-16T02:49:37.848588;80;1;5564
40;2023-05-16T02:49:38.858033;45;1;5565
40;2023-05-16T02:49:39.896001;36;1;5566
40;2023-05-16T02:49:40.917014;57;1;5567
40;2023-05-16T02:49:41.897064;76;1;5568
40;2023-05-16T02:49:42.914001;37;1;5569
40;2023-05-16T02:49:43.937217;39;1;5570
40;2023-05-16T02:49:44.916823;47;1;5571
40;2023-05-16T02:49:45.938004;50;1;5572
40;2023-05-16T02:49:46.961639;32;1;5573
40;2023-05-16T02:49:47.938646;90;1;5574
40;2023-05-16T02:49:48.962171;40;1;5575
40;2023-05-16T02:49:49.985362;47;1;5576
40;2023-05-16T02:49:51.012575;48;1;5577
40;2023-05-16T02:49:51.991433;54;1;5578
40;2023-05-16T02:49:53.012677;22;1;5579
40;2023-05-16T02:49:54.076630;2;1;5580
40;2023-05-16T02:49:55.002952;43;1;5581
40;2023-05-16T02:49:56.082474;33;1;5582
40;2023-05-16T02:49:57.037275;85;1;5583
40;2023-05-16T02:49:58.079786;68;1;5584
40;2023-05-16T02:49:59.043010;84;1;5585
40;2023-05-16T02:50:00.077389;61;1;5586
40;2023-05-16T02:50:01.049945;93;1;5587
40;2023-05-16T02:50:02.127973;45;1;5588
40;2023-05-16T02:50:03.098246;78;1;5589
40;2023-05-16T02:50:04.128146;98;1;5590
40;2023-05-16T02:50:05.095983;66;1;5591
40;2023-05-16T02:50:06.112929;68;1;5592
40;2023-05-16T02:50:07.102948;94;1;5593
40;2023-05-16T02:50:08.126427;7;1;5594
40;2023-05-16T02:50:09.137929;72;1;5595
40;2023-05-16T02:50:10.151435;26;1;5596
40;2023-05-16T02:50:11.144583;83;1;5597
40;2023-05-16T02:50:12.169081;74;1;5598
40;2023-05-16T02:50:13.243351;100;1;5599
40;2023-05-16T02:50:14.213367;80;1;5600
40;2023-05-16T02:50:15.183434;58;1;5601
40;2023-05-16T02:50:16.214440;18;1;5602
40;2023-05-16T02:50:17.180268;43;1;5603
40;2023-05-16T02:50:18.214070;27;1;5604
40;2023-05-16T02:50:19.240820;35;1;5605
40;2023-05-16T02:50:20.312049;12;1;5606
40;2023-05-16T02:50:21.225676;6;1;5607
40;2023-05-16T02:50:22.262208;55;1;5608
40;2023-05-16T02:50:23.285088;72;1;5609
40;2023-05-16T02:50:24.406436;27;1;5610
40;2023-05-16T02:50:25.280866;28;1;5611
40;2023-05-16T02:50:26.309225;12;1;5612
40;2023-05-16T02:50:27.281002;48;1;5613
40;2023-05-16T02:50:28.306662;53;1;5614
40;2023-05-16T02:50:29.322066;100;1;5615
40;2023-05-16T02:50:30.346333;3;1;5616
40;2023-05-16T02:50:31.366834;79;1;5617
40;2023-05-16T02:50:32.334200;92;1;5618
40;2023-05-16T02:50:33.375143;10;1;5619
40;2023-05-16T02:50:34.441544;38;1;5620
40;2023-05-16T02:50:35.376774;24;1;5621
40;2023-05-16T02:50:36.395120;24;1;5622
40;2023-05-16T02:50:37.377122;89;1;5623
40;2023-05-16T02:50:38.395946;70;1;5624
40;2023-05-16T02:50:39.424836;94;1;5625
40;2023-05-16T02:50:40.445124;14;1;5626
40;2023-05-16T02:50:41.424532;100;1;5627
40;2023-05-16T02:50:42.490603;87;1;5628
40;2023-05-16T02:50:43.448984;100;1;5629
40;2023-05-16T02:50:44.442057;61;1;5630
40;2023-05-16T02:50:45.466121;86;1;5631
40;2023-05-16T02:50:46.492894;57;1;5632
40;2023-05-16T02:50:47.465621;87;1;5633
40;2023-05-16T02:50:48.491758;42;1;5634
40;2023-05-16T02:50:49.509576;93;1;5635
40;2023-05-16T02:50:50.540086;90;1;5636
40;2023-05-16T02:50:51.508406;79;1;5637
40;2023-05-16T02:50:52.537155;49;1;5638
40;2023-05-16T02:50:53.554486;65;1;5639
40;2023-05-16T02:50:54.581783;39;1;5640
40;2023-05-16T02:50:55.556366;73;1;5641
40;2023-05-16T02:50:56.561035;84;1;5642
40;2023-05-16T02:50:57.556147;27;1;5643
40;2023-05-16T02:50:58.581948;95;1;5644
40;2023-05-16T02:50:59.603440;44;1;5645
40;2023-05-16T02:51:00.622175;69;1;5646
40;2023-05-16T02:51:01.588418;24;1;5647
40;2023-05-16T02:51:02.624096;59;1;5648
40;2023-05-16T02:51:03.646666;27;1;5649
40;2023-05-16T02:51:04.679860;10;1;5650
40;2023-05-16T02:51:05.651236;6;1;5651
40;2023-05-16T02:51:06.735164;83;1;5652
40;2023-05-16T02:51:07.640586;43;1;5653
40;2023-05-16T02:51:08.672613;100;1;5654
40;2023-05-16T02:51:09.694053;72;1;5655
40;2023-05-16T02:51:10.670612;49;1;5656
40;2023-05-16T02:51:11.695550;13;1;5657
40;2023-05-16T02:51:12.717637;44;1;5658
40;2023-05-16T02:51:13.737953;20;1;5659
40;2023-05-16T02:51:14.718655;1;1;5660
40;2023-05-16T02:51:15.738162;28;1;5661
40;2023-05-16T02:51:16.718618;20;1;5662
40;2023-05-16T02:51:17.740501;92;1;5663
