device_char_link_id;timestamp;value;is_sync;id
49;2023-05-16T04:15:34.474743;75;1;11073
49;2023-05-16T04:15:35.496652;44;1;11076
49;2023-05-16T04:15:36.475304;17;1;11079
49;2023-05-16T04:15:37.483718;68;1;11082
49;2023-05-16T04:15:38.607529;66;1;11086
49;2023-05-16T04:15:39.495861;97;1;11088
49;2023-05-16T04:15:40.520040;26;1;11091
49;2023-05-16T04:15:41.591547;57;1;11095
49;2023-05-16T04:15:42.564582;41;1;11097
49;2023-05-16T04:15:43.530632;53;1;11100
49;2023-05-16T04:15:44.554008;95;1;11103
49;2023-05-16T04:15:45.587198;93;1;11107
49;2023-05-16T04:15:46.555024;39;1;11109
49;2023-05-16T04:15:47.639427;61;1;11113
49;2023-05-16T04:15:48.606931;23;1;11115
49;2023-05-16T04:15:49.639034;32;1;11119
49;2023-05-16T04:15:50.593051;46;1;11121
49;2023-05-16T04:15:51.632755;45;1;11124
49;2023-05-16T04:15:52.647550;65;1;11127
49;2023-05-16T04:15:53.720337;29;1;11131
49;2023-05-16T04:15:54.655884;38;1;11133
49;2023-05-16T04:15:55.681182;7;1;11137
49;2023-05-16T04:15:56.702907;13;1;11139
49;2023-05-16T04:15:57.678829;4;1;11142
49;2023-05-16T04:15:58.701361;36;1;11145
49;2023-05-16T04:15:59.767641;32;1;11149
49;2023-05-16T04:16:00.702644;11;1;11151
49;2023-05-16T04:16:01.725965;6;1;11154
49;2023-05-16T04:16:02.732624;7;1;11158
49;2023-05-16T04:16:03.754710;75;1;11161
49;2023-05-16T04:16:04.739160;52;1;11163
49;2023-05-16T04:16:05.756462;30;1;11167
49;2023-05-16T04:16:06.792037;7;1;11170
49;2023-05-16T04:16:07.765124;73;1;11172
49;2023-05-16T04:16:08.787922;53;1;11175
49;2023-05-16T04:16:09.810335;19;1;11178
49;2023-05-16T04:16:10.827893;75;1;11182
49;2023-05-16T04:16:11.818180;39;1;11185
49;2023-05-16T04:16:12.829248;39;1;11187
49;2023-05-16T04:16:13.853865;100;1;11190
49;2023-05-16T04:16:14.893296;20;1;11193
49;2023-05-16T04:16:15.863099;23;1;11196
49;2023-05-16T04:16:16.894843;73;1;11200
49;2023-05-16T04:16:17.909647;82;1;11203
49;2023-05-16T04:16:18.886925;66;1;11206
49;2023-05-16T04:16:19.899883;21;1;11208
49;2023-05-16T04:16:20.927148;25;1;11212
49;2023-05-16T04:16:21.952936;84;1;11214
49;2023-05-16T04:16:22.933563;57;1;11218
49;2023-05-16T04:16:23.946876;85;1;11220
49;2023-05-16T04:16:24.964539;70;1;11224
49;2023-05-16T04:16:25.938338;32;1;11226
49;2023-05-16T04:16:26.984404;46;1;11230
49;2023-05-16T04:16:27.999196;79;1;11232
49;2023-05-16T04:16:29.070684;83;1;11236
49;2023-05-16T04:16:29.997595;41;1;11238
49;2023-05-16T04:16:31.026660;58;1;11241
49;2023-05-16T04:16:32.032668;39;1;11245
49;2023-05-16T04:16:33.064946;60;1;11248
49;2023-05-16T04:16:34.102159;13;1;11251
49;2023-05-16T04:16:35.075270;12;1;11253
49;2023-05-16T04:16:36.087881;82;1;11257
49;2023-05-16T04:16:37.070751;43;1;11259
49;2023-05-16T04:16:38.087134;48;1;11263
49;2023-05-16T04:16:39.213742;66;1;11266
49;2023-05-16T04:16:40.127510;94;1;11269
49;2023-05-16T04:16:41.121755;86;1;11272
49;2023-05-16T04:16:42.141688;94;1;11275
49;2023-05-16T04:16:43.158997;77;1;11278
49;2023-05-16T04:16:44.183293;69;1;11281
49;2023-05-16T04:16:45.152993;34;1;11284
49;2023-05-16T04:16:46.180755;23;1;11287
49;2023-05-16T04:16:47.193971;97;1;11290
49;2023-05-16T04:16:48.183555;38;1;11293
49;2023-05-16T04:16:49.200329;33;1;11296
49;2023-05-16T04:16:50.230527;38;1;11299
49;2023-05-16T04:16:51.247175;87;1;11302
49;2023-05-16T04:16:52.226072;69;1;11305
49;2023-05-16T04:16:53.245278;54;1;11308
49;2023-05-16T04:16:54.273852;56;1;11311
49;2023-05-16T04:16:55.246875;95;1;11314
49;2023-05-16T04:16:56.278127;57;1;11317
49;2023-05-16T04:16:57.296566;91;1;11320
49;2023-05-16T04:16:58.270212;42;1;11323
49;2023-05-16T04:16:59.302055;63;1;11326
49;2023-05-16T04:17:00.308529;67;1;11329
49;2023-05-16T04:17:01.302529;38;1;11332
49;2023-05-16T04:17:02.317538;91;1;11335
49;2023-05-16T04:17:03.341075;9;1;11338
49;2023-05-16T04:17:04.307811;87;1;11341
49;2023-05-16T04:17:05.330698;18;1;11344
49;2023-05-16T04:17:06.364393;76;1;11347
49;2023-05-16T04:17:07.386790;41;1;11350
49;2023-05-16T04:17:08.363233;74;1;11353
49;2023-05-16T04:17:09.399008;92;1;11355
49;2023-05-16T04:17:10.408927;68;1;11359
49;2023-05-16T04:17:11.437046;98;1;11362
49;2023-05-16T04:17:12.457888;2;1;11365
49;2023-05-16T04:17:13.424550;14;1;11368
49;2023-05-16T04:17:14.457149;32;1;11371
49;2023-05-16T04:17:15.431281;10;1;11374
49;2023-05-16T04:17:16.448410;87;1;11377
49;2023-05-16T04:17:17.480643;70;1;11380
49;2023-05-16T04:17:18.503100;20;1;11383
49;2023-05-16T04:17:19.478349;81;1;11386
49;2023-05-16T04:17:20.600703;13;1;11389
49;2023-05-16T04:17:21.529779;98;1;11391
49;2023-05-16T04:17:22.548634;53;1;11395
49;2023-05-16T04:17:23.525100;80;1;11398
49;2023-05-16T04:17:24.548396;37;1;11401
49;2023-05-16T04:17:25.671221;62;1;11404
49;2023-05-16T04:17:26.540272;30;1;11407
49;2023-05-16T04:17:27.564763;70;1;11410
49;2023-05-16T04:17:28.583394;85;1;11413
49;2023-05-16T04:17:29.665062;35;1;11416
49;2023-05-16T04:17:30.597050;87;1;11419
49;2023-05-16T04:17:31.719493;24;1;11422
49;2023-05-16T04:17:32.636294;36;1;11425
49;2023-05-16T04:17:33.616252;85;1;11428
49;2023-05-16T04:17:34.638372;56;1;11431
49;2023-05-16T04:17:35.664595;69;1;11434
49;2023-05-16T04:17:36.688835;49;1;11437
49;2023-05-16T04:17:37.663085;66;1;11439
49;2023-05-16T04:17:38.687580;50;1;11443
49;2023-05-16T04:17:39.708048;27;1;11446
49;2023-05-16T04:17:40.684732;29;1;11449
49;2023-05-16T04:17:41.709174;61;1;11452
49;2023-05-16T04:17:42.743234;6;1;11455
49;2023-05-16T04:17:43.746853;49;1;11458
49;2023-05-16T04:17:44.729134;22;1;11461
49;2023-05-16T04:17:45.754507;41;1;11464
49;2023-05-16T04:17:46.778597;17;1;11467
49;2023-05-16T04:17:47.806407;62;1;11470
49;2023-05-16T04:17:48.776670;95;1;11473
49;2023-05-16T04:17:49.844364;10;1;11476
49;2023-05-16T04:17:50.826378;39;1;11479
49;2023-05-16T04:17:51.799532;96;1;11482
49;2023-05-16T04:17:52.824849;56;1;11485
49;2023-05-16T04:17:53.847207;13;1;11488
49;2023-05-16T04:17:54.925937;5;1;11491
49;2023-05-16T04:17:55.847090;9;1;11494
49;2023-05-16T04:17:56.862304;68;1;11497
49;2023-05-16T04:17:57.898269;41;1;11500
49;2023-05-16T04:17:58.918602;58;1;11503
49;2023-05-16T04:17:59.886066;16;1;11506
49;2023-05-16T04:18:00.910624;65;1;11509
49;2023-05-16T04:18:01.941727;1;1;11512
49;2023-05-16T04:18:02.913907;59;1;11515
49;2023-05-16T04:18:03.928866;26;1;11518
49;2023-05-16T04:18:04.964443;66;1;11521
49;2023-05-16T04:18:05.984468;41;1;11524
49;2023-05-16T04:18:06.962717;77;1;11527
49;2023-05-16T04:18:07.988007;22;1;11530
49;2023-05-16T04:18:09.056370;49;1;11533
49;2023-05-16T04:18:09.973498;99;1;11536
49;2023-05-16T04:18:11.012150;53;1;11539
49;2023-05-16T04:18:12.036033;34;1;11542
49;2023-05-16T04:18:13.059905;94;1;11545
49;2023-05-16T04:18:14.085783;55;1;11548
49;2023-05-16T04:18:15.056560;97;1;11551
49;2023-05-16T04:18:16.080910;35;1;11554
49;2023-05-16T04:18:17.056342;17;1;11557
49;2023-05-16T04:18:18.073292;70;1;11560
49;2023-05-16T04:18:19.102159;43;1;11563
49;2023-05-16T04:18:20.120791;74;1;11566
49;2023-05-16T04:18:21.102050;24;1;11569
49;2023-05-16T04:18:22.123564;39;1;11572
49;2023-05-16T04:18:23.142565;63;1;11575
49;2023-05-16T04:18:24.173340;49;1;11578
49;2023-05-16T04:18:25.137015;13;1;11581
49;2023-05-16T04:18:26.167701;42;1;11584
49;2023-05-16T04:18:27.189805;51;1;11587
49;2023-05-16T04:18:28.175022;90;1;11590
49;2023-05-16T04:18:29.283131;69;1;11593
49;2023-05-16T04:18:30.216281;33;1;11596
49;2023-05-16T04:18:31.232436;34;1;11599
49;2023-05-16T04:18:32.215415;83;1;11602
49;2023-05-16T04:18:33.238021;95;1;11605
49;2023-05-16T04:18:34.262232;47;1;11608
49;2023-05-16T04:18:35.283603;92;1;11611
49;2023-05-16T04:18:36.262147;51;1;11614
49;2023-05-16T04:18:37.326348;54;1;11617
49;2023-05-16T04:18:38.360636;81;1;11620
49;2023-05-16T04:18:39.283493;31;1;11623
49;2023-05-16T04:18:40.302834;73;1;11626
49;2023-05-16T04:18:41.331950;51;1;11629
49;2023-05-16T04:18:42.401053;45;1;11632
49;2023-05-16T04:18:43.332230;55;1;11635
49;2023-05-16T04:18:44.353972;34;1;11638
49;2023-05-16T04:18:45.378082;85;1;11641
49;2023-05-16T04:18:46.351789;53;1;11644
49;2023-05-16T04:18:47.373990;66;1;11647
49;2023-05-16T04:18:48.399113;44;1;11650
49;2023-05-16T04:18:49.479024;10;1;11653
49;2023-05-16T04:18:50.399025;57;1;11656
49;2023-05-16T04:18:51.420990;32;1;11659
49;2023-05-16T04:18:52.447793;77;1;11662
49;2023-05-16T04:18:53.413262;56;1;11665
49;2023-05-16T04:18:54.443186;87;1;11668
49;2023-05-16T04:18:55.464044;33;1;11670
49;2023-05-16T04:18:56.488434;62;1;11674
49;2023-05-16T04:18:57.462725;71;1;11677
49;2023-05-16T04:18:58.485638;86;1;11680
49;2023-05-16T04:18:59.514139;43;1;11683
49;2023-05-16T04:19:00.534513;66;1;11686
49;2023-05-16T04:19:01.507787;35;1;11689
49;2023-05-16T04:19:02.538726;58;1;11692
49;2023-05-16T04:19:03.561064;36;1;11695
49;2023-05-16T04:19:04.540105;43;1;11698
49;2023-05-16T04:19:05.564448;30;1;11701
49;2023-05-16T04:19:06.576529;24;1;11704
49;2023-05-16T04:19:07.654701;69;1;11707
49;2023-05-16T04:19:08.581922;3;1;11709
49;2023-05-16T04:19:09.610873;63;1;11712
49;2023-05-16T04:19:10.631509;62;1;11716
49;2023-05-16T04:19:11.648042;38;1;11719
49;2023-05-16T04:19:12.626984;20;1;11721
49;2023-05-16T04:19:13.655870;27;1;11724
49;2023-05-16T04:19:14.670005;41;1;11728
49;2023-05-16T04:19:15.652332;74;1;11730
49;2023-05-16T04:19:16.675635;37;1;11734
49;2023-05-16T04:19:17.697669;67;1;11736
49;2023-05-16T04:19:18.720015;30;1;11740
49;2023-05-16T04:19:19.688369;26;1;11742
49;2023-05-16T04:19:20.725326;35;1;11745
49;2023-05-16T04:19:21.747265;46;1;11748
49;2023-05-16T04:19:22.768607;67;1;11752
49;2023-05-16T04:19:23.753026;41;1;11754
49;2023-05-16T04:19:24.768365;71;1;11757
49;2023-05-16T04:19:25.791209;35;1;11761
49;2023-05-16T04:19:26.775286;18;1;11764
49;2023-05-16T04:19:27.790867;11;1;11766
49;2023-05-16T04:19:28.810810;14;1;11769
49;2023-05-16T04:19:29.834109;93;1;11772
49;2023-05-16T04:19:30.812480;69;1;11775
49;2023-05-16T04:19:31.866823;76;1;11778
49;2023-05-16T04:19:32.851976;39;1;11781
49;2023-05-16T04:19:33.831866;43;1;11784
49;2023-05-16T04:19:34.858378;60;1;11787
49;2023-05-16T04:19:35.887850;44;1;11790
49;2023-05-16T04:19:36.957700;55;1;11794
49;2023-05-16T04:19:37.887294;32;1;11796
49;2023-05-16T04:19:38.909108;61;1;11799
49;2023-05-16T04:19:39.936537;10;1;11802
49;2023-05-16T04:19:40.967508;8;1;11806
49;2023-05-16T04:19:41.932387;71;1;11808
49;2023-05-16T04:19:42.956472;90;1;11812
49;2023-05-16T04:19:43.977202;80;1;11814
49;2023-05-16T04:19:44.959236;75;1;11817
49;2023-05-16T04:19:45.975262;84;1;11820
49;2023-05-16T04:19:47.007523;31;1;11824
49;2023-05-16T04:19:48.016543;71;1;11826
49;2023-05-16T04:19:49.003662;29;1;11829
49;2023-05-16T04:19:50.029708;44;1;11832
49;2023-05-16T04:19:51.054651;94;1;11835
49;2023-05-16T04:19:52.026363;90;1;11838
49;2023-05-16T04:19:53.041173;76;1;11841
49;2023-05-16T04:19:54.085894;36;1;11845
49;2023-05-16T04:19:55.103178;44;1;11848
49;2023-05-16T04:19:56.064323;14;1;11850
49;2023-05-16T04:19:57.095205;40;1;11853
49;2023-05-16T04:19:58.116146;10;1;11856
49;2023-05-16T04:19:59.134104;15;1;11859
49;2023-05-16T04:20:00.176801;3;1;11863
49;2023-05-16T04:20:01.128107;44;1;11865
49;2023-05-16T04:20:02.161781;58;1;11868
49;2023-05-16T04:20:03.132788;99;1;11871
49;2023-05-16T04:20:04.166760;55;1;11874
49;2023-05-16T04:20:05.190742;38;1;11878
49;2023-05-16T04:20:06.210076;77;1;11880
49;2023-05-16T04:20:07.190634;11;1;11883
49;2023-05-16T04:20:08.218374;23;1;11886
49;2023-05-16T04:20:09.242733;38;1;11889
49;2023-05-16T04:20:10.210246;50;1;11892
49;2023-05-16T04:20:11.234511;77;1;11895
49;2023-05-16T04:20:12.255191;18;1;11898
49;2023-05-16T04:20:13.283926;8;1;11901
49;2023-05-16T04:20:14.242359;47;1;11904
49;2023-05-16T04:20:15.282860;95;1;11907
49;2023-05-16T04:20:16.292597;74;1;11910
49;2023-05-16T04:20:17.274216;15;1;11913
49;2023-05-16T04:20:18.305897;55;1;11916
49;2023-05-16T04:20:19.383857;10;1;11919
49;2023-05-16T04:20:20.350586;39;1;11922
49;2023-05-16T04:20:21.328249;47;1;11925
49;2023-05-16T04:20:22.343413;2;1;11928
49;2023-05-16T04:20:23.375274;11;1;11931
49;2023-05-16T04:20:24.490822;33;1;11935
49;2023-05-16T04:20:25.361048;28;1;11937
49;2023-05-16T04:20:26.387869;18;1;11940
49;2023-05-16T04:20:27.456155;41;1;11943
49;2023-05-16T04:20:28.434998;22;1;11946
49;2023-05-16T04:20:29.418970;78;1;11949
49;2023-05-16T04:20:30.445908;16;1;11952
49;2023-05-16T04:20:31.455056;70;1;11955
49;2023-05-16T04:20:32.442144;28;1;11958
49;2023-05-16T04:20:33.466234;75;1;11961
49;2023-05-16T04:20:34.486488;9;1;11964
49;2023-05-16T04:20:35.515049;54;1;11967
49;2023-05-16T04:20:36.490786;39;1;11970
49;2023-05-16T04:20:37.517992;63;1;11973
49;2023-05-16T04:20:38.529812;46;1;11976
49;2023-05-16T04:20:39.511340;49;1;11979
49;2023-05-16T04:20:40.521323;4;1;11982
49;2023-05-16T04:20:41.554924;9;1;11985
49;2023-05-16T04:20:42.571541;41;1;11988
49;2023-05-16T04:20:43.559598;98;1;11991
49;2023-05-16T04:20:44.577544;3;1;11994
49;2023-05-16T04:20:45.597281;54;1;11997
49;2023-05-16T04:20:46.628311;59;1;12000
49;2023-05-16T04:20:47.702919;56;1;12003
49;2023-05-16T04:20:48.627894;47;1;12006
49;2023-05-16T04:20:49.641849;17;1;12009
49;2023-05-16T04:20:50.626688;8;1;12012
49;2023-05-16T04:20:51.648986;13;1;12015
49;2023-05-16T04:20:52.661345;82;1;12018
49;2023-05-16T04:20:53.937330;63;1;12022
49;2023-05-16T04:20:54.664210;24;1;12024
49;2023-05-16T04:20:55.733339;74;1;12027
49;2023-05-16T04:20:56.721825;82;1;12030
49;2023-05-16T04:20:57.747325;72;1;12033
49;2023-05-16T04:20:58.718766;91;1;12036
49;2023-05-16T04:20:59.698988;83;1;12039
49;2023-05-16T04:21:00.767756;4;1;12042
49;2023-05-16T04:21:01.737104;25;1;12045
49;2023-05-16T04:21:02.718782;83;1;12048
49;2023-05-16T04:21:03.728432;62;1;12051
49;2023-05-16T04:21:04.760181;38;1;12054
49;2023-05-16T04:21:05.786863;28;1;12057
49;2023-05-16T04:21:06.765047;53;1;12060
49;2023-05-16T04:21:07.785854;46;1;12063
49;2023-05-16T04:21:08.807206;25;1;12066
49;2023-05-16T04:21:09.786260;5;1;12069
49;2023-05-16T04:21:10.810381;27;1;12072
49;2023-05-16T04:21:11.835153;29;1;12075
49;2023-05-16T04:21:12.862853;77;1;12078
49;2023-05-16T04:21:13.833298;10;1;12081
49;2023-05-16T04:21:14.902282;36;1;12084
49;2023-05-16T04:21:15.879260;41;1;12087
49;2023-05-16T04:21:16.899410;6;1;12090
49;2023-05-16T04:21:17.873059;20;1;12093
49;2023-05-16T04:21:18.895559;26;1;12096
49;2023-05-16T04:21:19.917448;29;1;12099
49;2023-05-16T04:21:20.900023;66;1;12102
49;2023-05-16T04:21:21.926138;44;1;12105
49;2023-05-16T04:21:22.995475;94;1;12108
49;2023-05-16T04:21:23.960112;54;1;12111
49;2023-05-16T04:21:24.948883;2;1;12114
49;2023-05-16T04:21:25.971722;92;1;12117
49;2023-05-16T04:21:26.985810;25;1;12120
49;2023-05-16T04:21:27.971044;14;1;12123
49;2023-05-16T04:21:29.041053;28;1;12126
49;2023-05-16T04:21:30.004307;11;1;12129
49;2023-05-16T04:21:31.137692;96;1;12132
49;2023-05-16T04:21:32.011241;19;1;12135
49;2023-05-16T04:21:33.043839;3;1;12138
49;2023-05-16T04:21:34.060181;86;1;12141
49;2023-05-16T04:21:35.097015;27;1;12144
49;2023-05-16T04:21:36.059469;4;1;12147
49;2023-05-16T04:21:37.082508;91;1;12150
49;2023-05-16T04:21:38.109167;45;1;12153
49;2023-05-16T04:21:39.086763;33;1;12156
49;2023-05-16T04:21:40.110273;71;1;12159
49;2023-05-16T04:21:41.133138;77;1;12162
49;2023-05-16T04:21:42.206397;39;1;12165
49;2023-05-16T04:21:43.132626;2;1;12168
49;2023-05-16T04:21:44.153026;89;1;12171
49;2023-05-16T04:21:45.166757;90;1;12174
49;2023-05-16T04:21:46.152950;68;1;12177
49;2023-05-16T04:21:47.178823;83;1;12180
49;2023-05-16T04:21:48.203305;30;1;12183
49;2023-05-16T04:21:49.221751;35;1;12186
49;2023-05-16T04:21:50.250379;50;1;12189
49;2023-05-16T04:21:51.222574;8;1;12192
49;2023-05-16T04:21:52.232820;41;1;12195
49;2023-05-16T04:21:53.222790;18;1;12198
49;2023-05-16T04:21:54.243522;49;1;12201
49;2023-05-16T04:21:55.270477;14;1;12204
49;2023-05-16T04:21:56.294776;87;1;12207
49;2023-05-16T04:21:57.268264;13;1;12210
49;2023-05-16T04:21:58.292637;48;1;12213
49;2023-05-16T04:21:59.417959;83;1;12216
49;2023-05-16T04:22:00.294624;99;1;12219
49;2023-05-16T04:22:01.318154;7;1;12222
49;2023-05-16T04:22:02.341569;36;1;12225
49;2023-05-16T04:22:03.364057;34;1;12228
49;2023-05-16T04:22:04.338899;84;1;12231
49;2023-05-16T04:22:05.349334;78;1;12234
49;2023-05-16T04:22:06.387139;68;1;12237
49;2023-05-16T04:22:07.357124;39;1;12240
49;2023-05-16T04:22:08.433648;17;1;12243
49;2023-05-16T04:22:09.459015;23;1;12246
49;2023-05-16T04:22:10.422427;40;1;12249
49;2023-05-16T04:22:11.403038;92;1;12252
49;2023-05-16T04:22:12.421684;17;1;12255
49;2023-05-16T04:22:13.446541;98;1;12258
49;2023-05-16T04:22:14.575611;84;1;12261
49;2023-05-16T04:22:15.454300;54;1;12264
49;2023-05-16T04:22:16.480244;84;1;12267
49;2023-05-16T04:22:17.500738;66;1;12270
49;2023-05-16T04:22:18.472172;17;1;12273
49;2023-05-16T04:22:19.498718;58;1;12276
49;2023-05-16T04:22:20.514656;89;1;12279
49;2023-05-16T04:22:21.544813;36;1;12282
49;2023-05-16T04:22:22.520392;93;1;12285
49;2023-05-16T04:22:23.547979;69;1;12288
49;2023-05-16T04:22:24.616347;32;1;12291
49;2023-05-16T04:22:25.544514;82;1;12294
49;2023-05-16T04:22:26.561177;10;1;12297
49;2023-05-16T04:22:27.594351;2;1;12300
49;2023-05-16T04:22:28.618759;70;1;12303
49;2023-05-16T04:22:29.734861;28;1;12306
49;2023-05-16T04:22:30.618641;39;1;12309
49;2023-05-16T04:22:31.641077;60;1;12312
49;2023-05-16T04:22:32.660525;75;1;12315
49;2023-05-16T04:22:33.723630;35;1;12318
49;2023-05-16T04:22:34.663814;83;1;12321
49;2023-05-16T04:22:35.686608;89;1;12324
49;2023-05-16T04:22:36.700546;84;1;12327
49;2023-05-16T04:22:37.677641;61;1;12330
49;2023-05-16T04:22:38.709173;86;1;12333
49;2023-05-16T04:22:39.722515;54;1;12336
49;2023-05-16T04:22:40.748709;6;1;12339
49;2023-05-16T04:22:41.726996;30;1;12342
49;2023-05-16T04:22:42.899352;86;1;12345
49;2023-05-16T04:22:43.778301;15;1;12348
49;2023-05-16T04:22:44.744427;60;1;12351
49;2023-05-16T04:22:45.776420;28;1;12354
49;2023-05-16T04:22:46.795766;59;1;12357
49;2023-05-16T04:22:47.812782;43;1;12360
49;2023-05-16T04:22:48.787409;28;1;12363
49;2023-05-16T04:22:49.815335;26;1;12366
49;2023-05-16T04:22:50.845275;88;1;12369
49;2023-05-16T04:22:51.823439;26;1;12372
49;2023-05-16T04:22:52.844409;70;1;12375
49;2023-05-16T04:22:53.871983;16;1;12378
49;2023-05-16T04:22:54.936394;75;1;12381
49;2023-05-16T04:22:56.254174;17;1;12385
49;2023-05-16T04:22:56.876972;48;1;12387
49;2023-05-16T04:22:57.923466;72;1;12390
49;2023-05-16T04:22:58.881160;4;1;12393
49;2023-05-16T04:22:59.901853;92;1;12396
49;2023-05-16T04:23:00.932195;55;1;12399
49;2023-05-16T04:23:01.946667;63;1;12402
49;2023-05-16T04:23:02.933283;51;1;12405
49;2023-05-16T04:23:03.952868;16;1;12408
49;2023-05-16T04:23:04.976648;36;1;12411
49;2023-05-16T04:23:05.958200;6;1;12414
49;2023-05-16T04:23:06.971856;26;1;12417
49;2023-05-16T04:23:08.007637;34;1;12420
49;2023-05-16T04:23:09.032493;24;1;12423
49;2023-05-16T04:23:10.049643;44;1;12426
49;2023-05-16T04:23:11.023190;85;1;12429
49;2023-05-16T04:23:12.044964;64;1;12432
49;2023-05-16T04:23:13.076908;97;1;12435
49;2023-05-16T04:23:14.043853;93;1;12438
49;2023-05-16T04:23:15.061519;40;1;12441
49;2023-05-16T04:23:16.092938;89;1;12444
49;2023-05-16T04:23:17.072302;26;1;12447
49;2023-05-16T04:23:18.092449;79;1;12450
49;2023-05-16T04:23:19.109802;59;1;12453
49;2023-05-16T04:23:20.136272;39;1;12456
49;2023-05-16T04:23:21.114037;88;1;12459
49;2023-05-16T04:23:22.139418;48;1;12462
49;2023-05-16T04:23:23.171427;94;1;12465
49;2023-05-16T04:23:24.189062;19;1;12468
49;2023-05-16T04:23:25.164964;4;1;12471
49;2023-05-16T04:23:26.237567;29;1;12474
49;2023-05-16T04:23:27.207436;25;1;12477
49;2023-05-16T04:23:28.176039;22;1;12480
49;2023-05-16T04:23:29.212750;28;1;12483
49;2023-05-16T04:23:30.273909;23;1;12486
49;2023-05-16T04:23:31.261865;42;1;12489
49;2023-05-16T04:23:32.224481;37;1;12492
49;2023-05-16T04:23:33.248522;13;1;12495
49;2023-05-16T04:23:34.276436;3;1;12498
49;2023-05-16T04:23:35.302588;86;1;12501
49;2023-05-16T04:23:36.279163;92;1;12504
49;2023-05-16T04:23:37.302778;98;1;12507
49;2023-05-16T04:23:38.329091;12;1;12510
49;2023-05-16T04:23:39.299685;76;1;12513
49;2023-05-16T04:23:40.329239;83;1;12516
49;2023-05-16T04:23:41.340441;52;1;12519
49;2023-05-16T04:23:42.369618;74;1;12522
49;2023-05-16T04:23:43.349641;64;1;12525
49;2023-05-16T04:23:44.368434;94;1;12528
49;2023-05-16T04:23:45.452692;95;1;12531
49;2023-05-16T04:23:46.423642;50;1;12534
49;2023-05-16T04:23:47.390444;79;1;12537
49;2023-05-16T04:23:48.421984;99;1;12540
49;2023-05-16T04:23:49.546790;69;1;12543
49;2023-05-16T04:23:50.421320;83;1;12546
49;2023-05-16T04:23:51.444704;94;1;12549
49;2023-05-16T04:23:52.466059;14;1;12552
49;2023-05-16T04:23:53.491629;21;1;12555
49;2023-05-16T04:23:54.453993;87;1;12558
49;2023-05-16T04:23:55.487669;32;1;12561
49;2023-05-16T04:23:56.513993;54;1;12564
49;2023-05-16T04:23:57.487014;47;1;12567
49;2023-05-16T04:23:58.510870;71;1;12570
49;2023-05-16T04:23:59.533876;24;1;12573
49;2023-05-16T04:24:00.555707;93;1;12576
49;2023-05-16T04:24:01.529974;83;1;12579
49;2023-05-16T04:24:02.564438;44;1;12582
49;2023-05-16T04:24:03.587799;71;1;12585
49;2023-05-16T04:24:04.610852;88;1;12588
49;2023-05-16T04:24:05.570926;68;1;12591
49;2023-05-16T04:24:06.609994;94;1;12594
49;2023-05-16T04:24:07.618949;17;1;12597
49;2023-05-16T04:24:08.706931;39;1;12600
49;2023-05-16T04:24:09.631767;62;1;12603
49;2023-05-16T04:24:10.946827;91;1;12606
49;2023-05-16T04:24:11.681001;65;1;12609
49;2023-05-16T04:24:12.654476;44;1;12612
49;2023-05-16T04:24:13.726971;2;1;12615
